102C46	166070
102C45	443340
102C45	442720
102C45	444050
102C45	443350
102C45	442730
102C45	442980
102C45	441600
102C45	443930
102C45	443900
102C45	444070
102C44	342960
102C44	343170
102C44	343230
102C44	065470
102C44	345150
102C44	342640
102C44	343280
102C44	342500
102C44	342410
102C44	01076560
102C43	245100
102C43	243430
102C43	326600
102C43	328290
102C43	165240
102C43	184700
102C43	334710
102C43	243410
102C43	185740
102C43	189630
102C42	078970
102C42	289220
102C42	315330
102C42	080350
102C42	002690
102C42	342270
102C42	342590
102C42	080450
102C42	342780
102C42	342330
102C41	339220
102C41	188760
102C41	328620
102C41	500130
102C41	339180
102C41	431100
102C41	549950
102C41	499110
102C41	500080
102C41	499170
102C40	116270
102C40	113520
102C40	019230
102C40	002020
102C40	116320
102C40	274970
102C40	000070
102C40	184480
102C40	004510
102C40	029810
102C3F	154120
102C3F	064560
102C3F	015490
102C3F	004510
102C3F	193310
102C3F	000100
102C3F	113520
102C3F	085680
102C3F	018660
102C3F	085720
102C3D	219670
102C3D	020430
102C3D	217400
102C3D	215640
102C3D	143810
102C3D	215320
102C3D	215880
102C3D	215890
102C3D	124600
102C3D	217420
102C3C	031600
102C3C	078930
102C3C	031890
102C3C	436800
102C3C	315280
102C3C	056940
102C3C	01011810
102C3C	01011880
102C3C	01004480
102C3C	01004430
102C3B	524130
102C3B	074090
102C3B	455560
102C3B	086380
102C3B	086690
102C3B	314650
102C3B	076190
102C3B	314710
102C3B	074630
102C3B	322570
102C3A	075900
102C3A	075850
102C3A	074090
102C3A	078550
102C3A	077760
102C3A	077250
102C3A	073090
102C3A	078740
102C3A	381250
102C3A	077280
102C39	277750
102C39	277370
102C39	116090
102C39	277240
102C39	277820
102C39	278630
102C39	278140
102C39	278230
102C39	011430
102C39	015020
102C38	310090
102C38	311730
102C38	313270
102C38	312150
102C38	311890
102C38	095270
102C38	094770
102C38	313490
102C38	076460
102C38	309540
102C37	027160
102C37	080850
102C37	026600
102C37	028430
102C37	005570
102C37	004840
102C37	011640
102C37	022420
102C37	01001320
102C37	01004500
102C36	189370
102C36	273030
102C36	314780
102C36	453640
102C36	189350
102C36	189490
102C36	463390
102C36	189220
102C36	334680
102C36	453410
102C35	056350
102C35	096600
102C35	056600
102C35	01017560
102C35	075210
102C35	059800
102C35	371980
102C35	056900
102C35	060210
102C35	062110
102C33	169190
102C33	098940
102C33	318530
102C33	388980
102C33	390750
102C33	059440
102C33	275420
102C33	387890
102C33	395860
102C33	136060
102C32	401830
102C32	405080
102C32	405860
102C32	403760
102C32	405630
102C32	406340
102C32	406710
102C32	407610
102C32	403700
102C32	405710
102C31	201880
102C31	205110
102C31	198220
102C31	199990
102C31	019890
102C31	197050
102C31	207300
102C31	194370
102C31	389470
102C31	208540
102C30	242710
102C30	279350
102C30	103720
102C30	258720
102C30	031550
102C30	103900
102C30	227590
102C30	323730
102C30	103820
102C30	01011830
102C2F	271360
102C2F	271300
102C2F	269790
102C2F	271960
102C2F	272090
102C2F	270900
102C2F	413710
102C2F	273380
102C2F	270260
102C2F	273220
102C2E	124380
102C2E	127460
102C2E	434100
102C2E	122990
102C2E	119210
102C2E	008930
102C2E	382400
102C2E	165920
102C2E	117960
102C2E	01033750
102C2D	390370
102C2D	392970
102C2D	394010
102C2D	389440
102C2D	394270
102C2D	391970
102C2D	392590
102C2D	390620
102C2D	390120
102C2D	393170
102C2C	195340
102C2C	437960
102C2C	437950
102C2C	437970
102C2C	228190
102C2C	019650
102C2C	401380
102C2C	437790
102C2C	269290
102C2C	01088720
102C2A	352860
102C2A	130610
102C2A	356300
102C2A	411000
102C2A	131640
102C2A	131290
102C2A	131470
102C2A	360460
102C2A	131370
102C2A	131180
102C29	198740
102C29	019830
102C29	019680
102C29	199550
102C29	019880
102C29	019780
102C29	019280
102C29	352670
102C29	347340
102C29	01008830
102C28	320580
102C28	263910
102C28	115260
102C28	402840
102C28	316330
102C28	041880
102C28	265320
102C28	024590
102C28	115070
102C28	273790
102C27	346640
102C27	343360
102C27	349620
102C27	346730
102C27	343430
102C27	342620
102C27	342820
102C27	345010
102C27	346990
102C27	343700
102C26	289270
102C26	186250
102C26	292280
102C26	134320
102C26	110940
102C26	138140
102C26	038400
102C26	155850
102C26	055720
102C26	155020
102C25	262590
102C25	093310
102C25	417710
102C25	417870
102C25	157530
102C25	262070
102C25	482510
102C25	043300
102C25	482490
102C25	159650
102C24	317810
102C24	317650
102C24	098860
102C24	017540
102C24	215800
102C24	017370
102C24	185180
102C24	108400
102C24	01007710
102C24	01007810
102C23	060260
102C23	255240
102C23	098840
102C23	062500
102C23	235310
102C23	059630
102C23	198560
102C23	156610
102C23	092080
102C23	335970
102C22	303420
102C22	356630
